-14,78,-30
-16,25,-30
-26,54,-30
-11,46,-30
-33,70,-30
-15,40,-30
-32,61,-30
-22,32,-30
-29,57,-30
-23,30,-30
-29,50,-30
-25,18,-30
-23,68,-30
-25,22,-30
-23,67,-30
-21,26,-30
-49,57,-30
-26,21,-30
-42,49,-30
-16,23,-30
-21,67,-30
-18,21,-30
-29,59,-30
-25,25,-30
-22,64,-30
-28,42,-30
-33,63,-30
-8,35,-30
-23,61,-30
-21,22,-30
-18,67,-30
-29,30,-30
-22,66,-30
-9,36,-30
-22,64,-30
-14,23,-30
-19,71,-30
-18,22,-30
-23,64,-30
-26,30,-30
-19,53,-30
-18,22,-30
-18,68,-30
-21,52,-30
-29,63,-30
-19,30,-30
-30,59,-30
-29,28,-30
-25,67,-30
-47,9,-30
-43,42,-30
-25,22,-30
-30,67,-30
-42,18,-30
-26,47,-30
-35,22,-30
-18,67,-30
-23,18,-30
-29,57,-30
-47,16,-30
-15,67,-30
-18,26,-30
-23,52,-30
-23,18,-30
-15,61,-30
-15,21,-30
-22,68,-30
-16,30,-30
-15,71,-30
-18,25,-30
-25,66,-30
-21,22,-30
-18,70,-30
-25,22,-30
-15,80,-30
-11,33,-30
-28,68,-30
-18,29,-30
-19,64,-30
-22,23,-30
-22,70,-30
-19,25,-30
-25,66,-30
-15,43,-30
15,33,-30
-15,36,-30
-18,61,-30
-22,21,-30
-25,68,-30
-11,40,-30
-35,66,-30
-26,8,-30
-16,59,-30
-18,22,-30
-22,60,-30
-35,12,-30
-32,53,-30
-15,43,-30
-25,66,-30
-28,21,-30
-35,57,-30
-23,19,-30
-23,68,-30
-11,42,-30
-19,64,-30
-23,16,-30
-26,67,-30
-26,39,-30
-11,75,-30
-21,30,-30
-14,71,-30
-19,30,-30
-25,61,-30
-15,28,-30
-15,68,-30
-15,28,-30
-39,49,-30
-23,21,-30
-26,74,-30
-16,35,-30
-19,66,-30
-29,28,-30
-19,67,-30
-14,30,-30
-16,70,-30
-28,28,-30
-22,63,-30
-19,36,-30
-21,73,-30
-23,26,-30
-23,61,-30
-21,21,-30
-21,64,-30
-40,11,-30
-32,63,-30
-19,23,-30
-21,61,-30
-9,26,-30
-19,70,-30
-23,21,-30
-11,78,-30
-18,29,-30
-18,70,-30
-21,28,-30
-30,59,-30
-29,21,-30
-29,71,-30
-25,18,-30
-25,57,-30
-25,22,-30
-28,63,-30
-28,28,-30
-19,60,-30
-22,22,-30
-11,67,-30
-15,35,-30
-16,64,-30
-42,12,-30
-33,43,-30
-21,26,-30
-18,73,-30
-16,30,-30
-16,64,-30
-22,25,-30
-28,54,-30
-30,9,-30
-33,61,-30
-32,16,-30
-22,61,-30
-18,26,-30
-45,46,-30
-15,26,-30
-33,54,-30
-18,16,-30
-25,64,-30
-32,21,-30
-22,66,-30
-21,18,-30
-18,68,-30
-18,30,-30
-14,74,-30
-15,19,-30
-14,68,-30
-18,28,-30
-19,75,-30
-9,36,-30
-43,53,-30
-23,19,-30
-16,74,-30
-12,46,-30
-14,68,-30
-25,26,-30
-28,56,-30
-29,14,-30
-18,64,-30
-26,18,-30
-21,67,-30
-19,23,-30
-25,68,-30
-22,22,-30
-25,59,-30
-21,32,-30
-18,61,-30
-12,36,-30
-14,64,-30
-14,50,-30
-26,61,-30
-14,39,-30
-22,63,-30
-28,21,-30
-29,66,-30
-19,36,-30
-18,70,-30
-18,35,-30
-25,64,-30
-29,19,-30
-26,57,-30
-14,32,-30
-26,61,-30
-22,23,-30
-25,63,-30
-25,12,-30
-18,70,-30
-19,26,-30
-16,53,-30
-28,23,-30
-23,61,-30
-26,28,-30
-22,50,-30
-21,26,-30
-19,66,-30
-23,30,-30
-39,54,-30
-22,19,-30
-35,60,-30
-22,25,-30
-22,54,-30
-21,35,-30
-28,70,-30
-22,25,-30
-25,74,-30
-25,25,-30
-18,66,-30
-26,32,-30
-15,68,-30
-28,21,-30
-26,59,-30
-8,39,-30
-25,59,-30
-8,29,-30
-22,60,-30
-19,25,-30
-18,61,-30
-19,30,-30
-18,64,-30
-26,33,-30
-21,53,-30
-22,25,-30
-16,60,-30
-28,32,-30
-21,77,-30
-35,16,-30
-18,67,-30
-29,23,-30
-18,67,-30
-14,30,-30
-15,71,-30
-9,23,-30
-16,75,-30
-15,39,-30
-12,74,-30
-26,22,-30
-28,66,-30
-15,26,-30
-2,74,-30
-19,30,-30
-12,70,-30
-21,23,-30
-30,71,-30
-14,22,-30
-23,63,-30
-18,22,-30
-14,74,-30
-29,16,-30
-21,64,-30
-19,33,-30
-18,66,-30
-25,30,-30
-23,45,-30
-16,28,-30
-28,63,-30
-22,28,-30
-26,68,-30
-29,28,-30
-14,57,-30
-32,28,-30
-22,60,-30
-22,11,-30
-30,54,-30
-19,25,-30
-14,70,-30
-26,26,-30
-23,68,-30
-18,33,-30
-21,73,-30
-21,16,-30
-23,60,-30
-28,16,-30
-21,61,-30
-19,25,-30
-16,64,-30
-25,35,-30
-18,73,-30
-37,14,-30
-16,67,-30
-23,35,-30
-16,67,-30
-25,21,-30
-25,63,-30
-11,21,-30
-9,78,-30
-15,32,-30
-29,74,-30
-18,33,-30
-26,50,-30
-18,40,-30
-26,63,-30
-25,21,-30
-21,66,-30
-22,21,-30
-15,66,-30
-21,21,-30
-15,61,-30
-11,36,-30
-22,61,-30
-18,29,-30
-21,61,-30
-30,22,-30
-21,64,-30
-16,30,-30
-16,59,-30
-21,25,-30
-11,68,-30
-37,16,-30
-32,46,-30
-33,22,-30
-22,63,-30
-30,26,-30
-35,52,-30
-22,22,-30
-9,75,-30
-16,28,-30
-22,61,-30
-19,32,-30
-32,52,-30
-26,25,-30
-12,66,-30
-11,23,-30
-21,68,-30
-11,53,-30
-39,61,-30
-26,19,-30
-21,67,-30
-22,23,-30
-18,63,-30
-35,16,-30
-18,60,-30
-23,14,-30
-9,78,-30
-26,25,-30
-22,56,-30
-28,30,-30
-29,64,-30
-16,30,-30
-21,73,-30
-19,29,-30
-22,59,-30
-26,22,-30
-18,68,-30
-18,33,-30
-8,77,-30
-15,25,-30
-36,59,-30
-21,29,-30
-23,64,-30
-40,14,-30
-14,57,-30
-30,19,-30
-39,59,-30
-26,19,-30
-19,68,-30
-28,19,-30
-25,67,-30
-30,33,-30
-19,64,-30
-26,23,-30
-25,56,-30
-18,32,-30
-26,67,-30
-21,26,-30
-22,66,-30
-18,28,-30
-22,80,-30
-22,23,-30
-23,56,-30
-18,25,-30
-5,66,-30
-25,23,-30
-21,66,-30
-23,16,-30
-19,63,-30
-23,21,-30
-21,60,-30
-28,14,-30
-40,61,-30
-22,40,-30
-29,63,-30
-16,19,-30
-16,78,-30
-22,32,-30
-21,59,-30
-26,32,-30
-22,60,-30
-19,25,-30
-15,67,-30
-18,29,-30
-23,59,-30
-22,28,-30
-23,57,-30
-14,23,-30
-19,57,-30
-18,30,-30
-18,77,-30
-28,19,-30
-15,73,-30
-25,39,-30
-14,73,-30
-12,32,-30
-28,54,-30
-15,25,-30
-14,68,-30
-29,19,-30
-32,61,-30
-28,21,-30
-35,57,-30
-14,46,-30
-16,57,-30
-9,45,-30
-11,67,-30
-21,32,-30
-25,53,-30
-18,28,-30
-22,68,-30
-19,35,-30
-18,73,-30
-32,16,-30
-21,66,-30
-25,30,-30
-36,54,-30
-8,36,-30
-12,74,-30
-21,26,-30
-29,66,-30
-19,29,-30
-18,68,-30
-21,30,-30
-23,60,-30
-14,28,-30
-12,64,-30
-23,25,-30
-19,66,-30
-26,33,-30
-29,75,-30
-15,23,-30
-9,73,-30
-21,29,-30
-21,61,-30
-18,32,-30
-26,64,-30
-16,16,-30
-18,68,-30
-12,36,-30
-28,64,-30
-21,39,-30
-39,59,-30
-29,18,-30
-23,60,-30
-15,26,-30
-19,57,-30
-22,33,-30
-11,67,-30
-23,21,-30
-29,59,-30
-14,22,-30
-32,61,-30
-26,26,-30
-12,73,-30
-15,39,-30
-14,67,-30
-22,22,-30
-22,56,-30
-26,29,-30
-23,71,-30
-9,36,-30
-23,71,-30
-19,30,-30
-8,71,-30
-16,29,-30
-30,67,-30
-23,21,-30
-16,63,-30
-7,35,-30
-23,56,-30
-32,30,-30
-15,66,-30
-26,19,-30
-26,57,-30
-26,28,-30
-16,53,-30
-26,19,-30
-21,63,-30
-11,40,-30
-26,70,-30
-32,21,-30
-35,59,-30
-15,45,-30
-28,68,-30
-23,30,-30
-22,61,-30
-8,18,-30
-26,66,-30
-16,39,-30
-12,60,-30
-26,19,-30
-16,63,-30
-35,26,-30
-21,68,-30
-11,23,-30
-19,64,-30
-30,18,-30
-22,59,-30
-19,49,-30
-25,66,-30
-19,19,-30
-25,54,-30
-26,25,-30
-28,59,-30
-26,21,-30
-14,73,-30
-25,25,-30
-32,63,-30
-23,19,-30
-22,63,-30
-14,23,-30
-25,54,-30
-29,22,-30
-22,59,-30
-14,26,-30
-21,61,-30
-19,23,-30
-21,56,-30
-18,21,-30
-26,64,-30
-21,25,-30
-26,56,-30
-26,33,-30
-33,52,-30
-21,21,-30
-30,66,-30
-32,23,-30
-30,52,-30
-16,46,-30
-25,67,-30
-21,22,-30
-21,56,-30
-25,22,-30
-15,68,-30
-33,15,-30
-19,61,-30
-12,26,-30
-18,60,-30
-22,35,-30
-18,81,-30
-21,42,-30
-25,57,-30
-12,37,-30
-16,57,-30
-21,28,-30
-16,67,-30
-32,18,-30
-8,70,-30
-29,25,-30
-19,67,-30
-23,22,-30
-11,73,-30
-29,25,-30
-14,66,-30
-22,43,-30
-16,66,-30
-22,12,-30
-29,61,-30
-32,22,-30
-22,74,-30
-26,21,-30
-16,66,-30
-23,26,-30
-23,59,-30
-18,26,-30
-23,63,-30
-11,33,-30
-11,63,-30
-16,35,-30
-22,67,-30
-25,35,-30
-25,71,-30
-23,26,-30
-15,75,-30
-28,14,-30
-26,63,-30
-21,28,-30
-23,68,-30
-12,28,-30
-16,80,-30
-16,40,-30
-16,57,-30
-36,21,-30
-5,71,-30
-19,33,-30
-35,45,-30
-23,25,-30
-28,70,-30
-21,43,-30
-14,71,-30
-12,37,-30
-12,74,-30
-28,14,-30
-26,67,-30
-22,33,-30
-21,64,-30
-16,30,-30
-22,66,-30
-25,32,-30
-19,60,-30
-25,18,-30
-23,60,-30
-25,32,-30
-22,63,-30
-14,25,-30
-29,53,-30
-18,35,-30
-9,74,-30
-11,29,-30
-16,75,-30
-11,29,-30
-12,64,-30
-18,21,-30
-18,74,-30
-22,35,-30
-22,78,-30
-16,33,-30
-16,67,-30
-22,22,-30
-33,56,-30
-23,32,-30
-22,64,-30
-16,33,-30
-15,61,-30
-7,28,-30
-7,70,-30
-1,40,-30
-16,54,-30
-18,26,-30
-21,80,-30
-28,30,-30
-28,59,-30
-9,29,-30
-15,74,-30
-32,22,-30
-18,59,-30
-22,32,-30
-25,70,-30
-28,35,-30
-19,64,-30
-19,26,-30
-23,71,-30
-23,14,-30
-26,49,-30
-33,22,-30
-39,43,-30
-23,19,-30
-21,78,-30
-16,39,-30
-22,68,-30
-25,25,-30
-19,64,-30
-29,14,-30
-12,71,-30
-29,19,-30
-32,64,-30
-36,15,-30
-32,66,-30
-36,14,-30
-15,66,-30
-11,39,-30
-12,60,-30
-29,29,-30
-23,54,-30
-16,29,-30
-23,64,-30
-19,22,-30
-25,50,-30
-21,30,-30
-23,59,-30
-22,26,-30
-19,63,-30
-21,28,-30
-21,68,-30
-29,26,-30
-18,63,-30
-29,18,-30
-18,64,-30
-23,25,-30
-23,73,-30
-26,22,-30
-11,64,-30
-28,28,-30
-18,61,-30
-18,26,-30
-11,59,-30
-45,18,-30
-22,66,-30
-28,30,-30
-21,70,-30
-23,26,-30
-22,61,-30
-23,23,-30
-16,61,-30
-25,30,-30
-14,59,-30
-25,32,-30
-14,67,-30
-26,23,-30
-25,66,-30
-25,19,-30
-23,61,-30
-28,18,-30
-16,66,-30
-18,29,-30
-16,67,-30
-39,23,-30
-28,57,-30
-39,9,-30
-15,75,-30
-23,32,-30
-21,59,-30
-26,23,-30
-21,56,-30
-14,39,-30
-19,61,-30
-8,33,-30
-18,66,-30
-28,30,-30
-21,64,-30
-14,36,-30
-8,82,-30
-29,19,-30
-26,67,-30
-28,29,-30
-19,68,-30
-21,22,-30
-22,57,-30
-19,35,-30
-19,64,-30
-12,28,-30
-18,71,-30
-18,33,-30
-23,66,-30
-15,14,-30
-30,60,-30
-14,36,-30
-35,53,-30
-14,35,-30
-32,57,-30
-25,28,-30
-14,70,-30
-14,30,-30
-9,66,-30
-30,9,-30
-32,61,-30
-12,32,-30
-14,68,-30
-21,15,-30
-18,61,-30
-22,15,-30
-19,67,-30
-23,19,-30
-21,70,-30
-26,16,-30
-16,73,-30
-16,33,-30
-14,66,-30
-14,33,-30
-19,74,-30
-22,28,-30
-15,61,-30
-4,32,-30
-21,53,-30
-14,30,-30
-21,68,-30
-11,37,-30
-15,80,-30
-30,14,-30
-12,73,-30
-25,29,-30
-15,66,-30
-15,32,-30
-22,68,-30
-16,36,-30
-21,77,-30
-18,16,-30
-12,66,-30
-22,23,-30
-21,63,-30
-19,29,-30
-32,59,-30
-23,23,-30
-25,47,-30
-12,25,-30
-16,64,-30
-32,19,-30
-19,66,-30
-14,30,-30
-15,60,-30
-23,23,-30
-18,73,-30
-18,28,-30
-16,64,-30
-7,23,-30
-2,75,-30
-28,16,-30
-32,56,-30
-32,11,-30
-14,70,-30
-23,35,-30
-21,70,-30
-22,18,-30
-26,59,-30
-11,25,-30
-16,67,-30
-21,33,-30
-18,70,-30
-23,23,-30
-14,75,-30
-30,19,-30
-14,71,-30
-25,28,-30
-12,78,-30
-21,22,-30
-14,68,-30
-18,37,-30
-21,56,-30
-30,26,-30
-14,59,-30
-14,29,-30
-19,68,-30
-22,22,-30
-22,70,-30
-19,22,-30
-8,73,-30
-15,46,-30
-33,57,-30
-18,32,-30
-26,57,-30
-12,30,-30
-28,67,-30
-21,21,-30
-8,80,-30
-21,26,-30
-18,60,-30
-21,33,-30
-26,67,-30
-18,33,-30
-18,68,-30
-25,30,-30
-16,70,-30
-26,25,-30
-22,71,-30
-26,22,-30
-18,75,-30
-15,36,-30
-21,71,-30
-21,23,-30
-25,71,-30
-21,28,-30
-28,53,-30
-12,35,-30
-33,54,-30
-21,37,-30
-21,70,-30
-23,28,-30
-25,60,-30
-26,30,-30
-15,70,-30
-21,39,-30
-26,64,-30
-7,42,-30
-36,64,-30
-19,19,-30
-26,64,-30
-19,28,-30
-15,61,-30
-18,35,-30
-18,70,-30
-26,28,-30
-18,77,-30
-28,12,-30
-21,61,-30
-23,35,-30
-19,68,-30
-23,49,-30
-23,70,-30
-18,30,-30
-19,67,-30
-22,28,-30
-25,56,-30
-23,14,-30
-26,64,-30
-22,33,-30
-21,61,-30
-23,21,-30
-14,71,-30
-16,29,-30
-18,73,-30
-18,28,-30
-32,70,-30
-23,30,-30
-8,66,-30
-16,23,-30
-18,73,-30
-28,21,-30
-15,66,-30
-22,36,-30
-18,67,-30
-16,40,-30
-16,66,-30
-33,25,-30
-39,64,-30
-16,22,-30
-26,67,-30
-16,30,-30
-22,63,-30
-8,42,-30
-11,70,-30
-18,30,-30
-18,60,-30
-32,25,-30
-18,64,-30
-14,29,-30
-16,56,-30
-22,23,-30
-25,63,-30
-18,37,-30
-25,63,-30
-18,36,-30
-26,66,-30
-16,35,-30
-26,68,-30
-12,42,-30
-9,64,-30
-25,25,-30
-46,39,-30
-26,39,-30
-23,67,-30
-26,21,-30
-32,63,-30
-21,29,-30
-21,63,-30
-21,29,-30
-15,71,-30
-9,39,-30
-15,77,-30
-33,33,-30
-16,68,-30
-35,26,-30
-19,77,-30
-28,25,-30
-16,61,-30
-22,32,-30
-21,71,-30
-11,45,-30
-22,63,-30
-15,28,-30
-14,59,-30
-19,32,-30
-23,71,-30
-39,16,-30
-25,68,-30
-23,19,-30
-30,59,-30
-12,47,-30
-23,71,-30
-19,26,-30
-29,56,-30
-26,23,-30
-15,68,-30
-36,16,-30
-15,73,-30
-16,22,-30
-30,61,-30
-21,40,-30
-14,73,-30
-15,26,-30
-19,66,-30
-25,19,-30
-23,60,-30
-26,28,-30
-16,67,-30
-14,46,-30
-15,68,-30
-30,19,-30
-19,70,-30
-18,25,-30
-22,66,-30
-16,19,-30
-16,68,-30
-25,22,-30
-19,61,-30
-19,36,-30
-16,75,-30
-36,18,-30
-19,57,-30
-18,37,-30
-23,71,-30
-21,25,-30
-30,54,-30
-14,26,-30
-11,67,-30
-33,25,-30
-23,54,-30
-16,35,-30
-37,63,-30
-42,21,-30
-30,47,-30
-16,26,-30
-26,49,-30
-19,30,-30
-16,71,-30
-26,35,-30
-19,67,-30
-19,22,-30
-23,63,-30
-15,28,-30
-16,70,-30
-22,28,-30
-14,66,-30
-32,16,-30
-22,63,-30
-26,26,-30
-25,64,-30
-23,29,-30
-32,60,-30
-19,37,-30
-21,54,-30
-21,28,-30
-26,59,-30
-8,26,-30
-19,75,-30
-23,16,-30
-15,63,-30
-26,30,-30
-29,66,-30
-21,21,-30
-16,70,-30
-14,30,-30
-25,67,-30
-30,30,-30
-25,70,-30
-14,23,-30
-25,42,-30
-28,19,-30
-26,59,-30
-22,23,-30
-15,70,-30
-16,23,-30
-15,64,-30
-18,40,-30
-23,64,-30
-19,29,-30
-18,66,-30
-15,28,-30
-25,54,-30
-15,40,-30
-29,56,-30
-21,26,-30
-23,71,-30
-21,29,-30
-23,74,-30
-18,32,-30
-21,64,-30
-35,19,-30
-26,59,-30
-26,23,-30
-14,71,-30
-26,40,-30
-18,73,-30
-16,39,-30
-26,63,-30
-19,35,-30
-18,67,-30
-18,47,-30
-15,71,-30
-19,28,-30
-12,70,-30
-9,37,-30
-22,67,-30
-12,36,-30
-15,63,-30
-21,26,-30
-19,70,-30
-14,32,-30
-26,60,-30
-18,23,-30
-23,61,-30
-22,33,-30
-28,57,-30
-14,33,-30
-32,67,-30
-11,28,-30
-28,67,-30
-7,42,-30
-22,67,-30
-26,16,-30
-14,67,-30
-26,28,-30
-37,50,-30
-16,35,-30
-9,73,-30
-28,21,-30
-19,61,-30
-29,18,-30
-22,64,-30
-26,9,-30
-21,75,-30
-18,32,-30
-30,49,-30
-19,28,-30
-15,60,-30
-33,15,-30
-21,61,-30
-25,15,-30
-12,67,-30
-12,36,-30
-28,60,-30
-23,19,-30
-22,63,-30
-18,25,-30
-26,53,-30
-28,32,-30
-25,74,-30
-23,26,-30
-19,68,-30
-23,29,-30
-15,66,-30
-23,22,-30
-18,74,-30
-23,32,-30
-18,61,-30
-21,26,-30
-28,67,-30
-19,22,-30
-22,70,-30
-14,26,-30
-16,64,-30
-11,25,-30
-23,56,-30
-18,32,-30
-16,63,-30
-28,26,-30
-19,56,-30
-26,32,-30
-19,63,-30
-33,19,-30
-18,61,-30
-23,29,-30
-18,77,-30
-22,29,-30
-15,71,-30
-28,26,-30
-25,63,-30
-30,23,-30
-14,64,-30
-26,25,-30
-29,57,-30
-23,29,-30
-32,56,-30
-29,22,-30
-25,56,-30
-12,39,-30
-23,60,-30
-30,26,-30
-12,70,-30
-7,28,-30
-22,59,-30
-12,33,-30
-18,73,-30
-21,19,-30
-28,61,-30
-16,26,-30
-14,64,-30
-15,30,-30
-25,67,-30
-25,23,-30
-18,63,-30
-22,30,-30
-18,70,-30
-15,32,-30
-11,77,-30
-26,37,-30
-14,66,-30
-14,29,-30
-36,57,-30
-16,23,-30
-16,71,-30
-12,26,-30
-16,73,-30
-25,33,-30
-12,70,-30
-14,40,-30
-28,53,-30
-21,22,-30
-23,63,-30
-19,29,-30
-21,67,-30
-12,35,-30
-23,64,-30
-25,19,-30
-21,75,-30
-19,32,-30
-37,54,-30
-28,29,-30
-21,66,-30
-15,36,-30
-16,68,-30
-16,36,-30
-28,47,-30
-23,22,-30
-28,71,-30
-15,33,-30
-15,68,-30
-25,36,-30
-16,64,-30
-14,39,-30
-22,63,-30
-21,16,-30
-12,81,-30
-26,22,-30
-23,53,-30
-26,25,-30
-32,50,-30
-15,25,-30
-9,82,-30
-19,28,-30
-14,73,-30
-25,19,-30
-23,60,-30
-14,30,-30
-14,68,-30
-16,35,-30
-16,77,-30
-33,18,-30
-25,56,-30
-12,28,-30
-23,63,-30
-25,18,-30
-23,60,-30
-23,19,-30
-43,52,-30
-23,35,-30
-23,68,-30
-4,46,-30
-5,67,-30
-19,26,-30
-19,75,-30
-35,16,-30
-25,61,-30
-25,15,-30
-21,71,-30
-29,29,-30
-21,74,-30
-28,23,-30
-18,74,-30
-39,19,-30
-26,56,-30
-43,12,-30
-26,60,-30
-32,19,-30
-16,70,-30
-18,30,-30
-18,66,-30
-23,25,-30
-22,78,-30
-32,12,-30
-26,67,-30
-23,22,-30
-14,77,-30
-8,46,-30
-25,63,-30
-30,22,-30
-28,52,-30
-25,23,-30
-12,59,-30
-16,49,-30
-19,50,-30
-26,23,-30
-23,56,-30
-22,22,-30
-25,59,-30
-18,29,-30
-32,59,-30
-22,29,-30
-12,70,-30
-19,32,-30
-21,57,-30
-30,28,-30
-18,61,-30
-22,23,-30
-21,56,-30
-19,37,-30
-18,67,-30
-28,21,-30
-29,57,-30
-11,37,-30
-21,57,-30
-18,42,-30
-21,68,-30
-18,36,-30
-32,59,-30
-16,39,-30
-29,53,-30
-15,30,-30
-14,67,-30
-18,21,-30
-19,67,-30
-16,29,-30
-29,68,-30
-42,14,-30
-28,63,-30
-33,22,-30
-19,56,-30
-18,35,-30
-23,74,-30
-25,36,-30
-23,61,-30
-14,28,-30
-42,53,-30
-14,45,-30
-19,60,-30
-26,23,-30
-18,59,-30
-11,40,-30
-12,73,-30
-19,32,-30
-19,61,-30
-23,29,-30
-9,78,-30
-19,26,-30
-12,60,-30
-16,29,-30
-19,70,-30
-28,19,-30
-18,63,-30
-23,18,-30
-15,67,-30
-11,36,-30
-16,60,-30
-23,26,-30
-15,73,-30
-18,39,-30
-35,61,-30
-23,26,-30
-21,61,-30
-21,35,-30
-19,61,-30
-11,32,-30
-14,74,-30
-23,22,-30
-25,59,-30
-28,22,-30
-16,68,-30
-19,26,-30
-23,61,-30
-11,22,-30
-22,73,-30
-29,14,-30
-29,66,-30
-18,25,-30
-33,56,-30
-18,40,-30
-16,60,-30
-21,26,-30
-29,68,-30
-14,26,-30
-25,59,-30
-16,29,-30
-15,67,-30
-30,28,-30
-14,73,-30
-25,28,-30
-32,70,-30
-18,33,-30
-21,54,-30
-26,35,-30
-15,75,-30
-14,32,-30
-32,57,-30
-15,28,-30
-23,61,-30
-14,28,-30
-30,54,-30
-11,29,-30
-22,66,-30
-16,30,-30
-18,70,-30
-16,23,-30
-30,63,-30
-18,25,-30
-37,57,-30
-19,26,-30
-26,66,-30
-15,39,-30
-11,60,-30
-15,39,-30
-29,56,-30
-19,32,-30
-16,67,-30
-26,21,-30
-14,60,-30
-12,30,-30
-14,66,-30
-23,18,-30
-25,59,-30
-18,19,-30
-18,64,-30
-16,36,-30
-12,70,-30
-29,39,-30
-36,56,-30
-25,25,-30
-16,66,-30
-22,28,-30
-19,64,-30
-26,22,-30
-14,68,-30
-36,19,-30
-18,67,-30
-28,25,-30
-29,49,-30
-14,42,-30
-25,60,-30
-15,39,-30
-21,61,-30
-22,21,-30
-19,67,-30
-29,18,-30
-23,67,-30
-22,26,-30
-14,60,-30
-22,42,-30
-18,70,-30
-21,23,-30
-11,74,-30
-26,21,-30
-21,57,-30
-25,32,-30
-16,77,-30
-12,33,-30
-22,60,-30
-23,32,-30
-19,61,-30
-16,29,-30
-14,61,-30
-25,30,-30
-15,68,-30
-25,22,-30
-33,63,-30
-40,15,-30
-21,74,-30
-14,32,-30
-21,63,-30
-28,26,-30
-28,46,-30
-16,26,-30
-15,73,-30
-33,15,-30
-12,77,-30
-28,25,-30
-23,60,-30
-16,37,-30
-16,66,-30
-15,26,-30
-19,66,-30
-18,36,-30
-37,56,-30
-26,37,-30
-22,66,-30
-26,30,-30
-8,67,-30
-30,32,-30
-26,66,-30
-15,36,-30
-18,70,-30
-19,26,-30
-15,63,-30
-9,29,-30
-18,77,-30
-15,33,-30
-12,63,-30
-21,18,-30
-28,61,-30
-21,22,-30
-7,80,-30
-19,36,-30
-26,67,-30
-19,26,-30
-23,71,-30
-19,28,-30
-26,67,-30
-22,28,-30
-23,60,-30
-33,28,-30
-9,81,-30
-21,16,-30
-22,73,-30
-12,40,-30
-5,71,-30
-14,35,-30
-23,54,-30
-30,26,-30
-14,67,-30
-23,22,-30
-12,67,-30
-25,30,-30
-16,63,-30
-18,45,-30
-37,63,-30
-21,28,-30
-30,56,-30
-40,23,-30
-9,78,-30
-25,26,-30
-25,64,-30
-8,42,-30
-15,74,-30
-14,32,-30
-30,57,-30
-32,32,-30
-30,61,-30
-32,19,-30
-29,70,-30
-26,22,-30
-33,63,-30
-25,25,-30
-25,67,-30
-42,23,-30
-16,70,-30
-14,28,-30
-19,78,-30
-22,32,-30
-32,66,-30
-18,37,-30
-28,61,-30
-26,25,-30
-29,60,-30
-32,14,-30
-21,70,-30
-11,45,-30
-28,56,-30
-16,29,-30
-16,70,-30
-26,29,-30
-21,63,-30
-22,25,-30
-19,66,-30
-23,32,-30
-19,71,-30
-1,50,-30
-18,71,-30
-16,26,-30
-12,68,-30
-32,16,-30
-14,67,-30
-19,28,-30
-16,64,-30
-4,33,-30
-28,64,-30
-23,26,-30
-19,66,-30
-18,28,-30
-25,63,-30
-30,23,-30
-19,61,-30
-16,19,-30
-42,56,-30
-37,26,-30
-15,74,-30
-19,32,-30
-32,63,-30
-30,23,-30
-19,63,-30
-25,22,-30
-18,75,-30
-30,18,-30
-23,47,-30
-14,32,-30
-18,63,-30
-14,32,-30
-11,70,-30
-30,26,-30
-21,67,-30
-28,22,-30
-18,67,-30
-23,14,-30
-21,66,-30
-14,30,-30
-21,61,-30
-37,30,-30
-16,68,-30
-14,28,-30
-19,57,-30
-19,37,-30
-25,59,-30
-21,21,-30
-26,74,-30
-26,26,-30
-23,63,-30
-23,25,-30
-22,80,-30
-14,28,-30
-11,64,-30
-32,14,-30
-25,61,-30
-23,25,-30
-21,64,-30
-28,19,-30
-29,61,-30
-26,23,-30
-16,61,-30
-15,39,-30
-26,64,-30
-25,21,-30
-23,71,-30
-21,19,-30
-26,52,-30
-14,45,-30
-23,64,-30
-21,30,-30
-23,56,-30
-18,11,-30
-22,70,-30
-16,29,-30
-23,61,-30
-28,33,-30
-15,71,-30
-25,39,-30
-15,66,-30
-22,35,-30
-12,77,-30
-11,23,-30
-26,57,-30
-18,29,-30
-18,64,-30
-29,29,-30
-15,67,-30
-19,25,-30
-35,45,-30
-22,32,-30
-11,70,-30
-16,30,-30
-14,73,-30
-18,23,-30
-23,59,-30
-26,29,-30
-15,61,-30
-35,15,-30
-14,81,-30
-16,23,-30
-26,60,-30
-29,28,-30
-19,64,-30
-14,36,-30
-11,73,-30
-15,26,-30
-26,67,-30
-22,29,-30
-19,66,-30
-33,16,-30
-23,66,-30
-22,28,-30
-8,66,-30
-19,21,-30
-8,81,-30
-25,22,-30
-16,67,-30
-12,30,-30
-26,61,-30
-19,33,-30
-9,78,-30
-19,37,-30
-14,81,-30
-25,39,-30
-19,64,-30
-26,28,-30
-18,67,-30
-19,39,-30
-16,74,-30
-14,32,-30
-39,54,-30
-26,26,-30
-16,61,-30
-32,15,-30
-14,70,-30
-18,40,-30
-11,56,-30
-28,18,-30
-26,59,-30
-23,30,-30
-22,56,-30
-22,32,-30
-28,67,-30
-23,19,-30
-22,53,-30
-8,40,-30
-26,70,-30
-18,28,-30
-19,54,-30
-16,29,-30
-28,57,-30
-28,15,-30
-22,66,-30
-18,42,-30
-30,61,-30
-23,26,-30
-18,64,-30
-22,30,-30
-29,67,-30
-18,36,-30
-16,60,-30
-32,29,-30
-23,50,-30
-29,18,-30
