17,-90
79,-90
35,-90
64,-90
34,-90
76,-90
33,-90
66,-90
36,-90
77,-90
40,-90
73,-90
41,-90
72,-90
46,-90
76,-90
30,-90
73,-90
37,-90
70,-90
50,-90
61,-90
41,-90
69,-90
36,-90
81,-90
34,-90
62,-90
30,-90
63,-90
36,-90
66,-90
38,-90
75,-90
26,-90
73,-90
37,-90
69,-90
44,-90
67,-90
36,-90
70,-90
42,-90
72,-90
42,-90
64,-90
33,-90
62,-90
25,-90
82,-90
26,-90
71,-90
27,-90
72,-90
37,-90
62,-90
41,-90
64,-90
33,-90
69,-90
34,-90
72,-90
22,-90
58,-90
25,-90
59,-90
32,-90
70,-90
48,-90
80,-90
30,-90
69,-90
42,-90
72,-90
30,-90
69,-90
37,-90
75,-90
36,-90
65,-90
35,-90
69,-90
40,-90
63,-90
40,-90
76,-90
33,-90
75,-90
27,-90
64,-90
31,-90
67,-90
34,-90
67,-90
33,-90
60,-90
40,-90
62,-90
39,-90
72,-90
46,-90
78,-90
32,-90
86,-90
31,-90
69,-90
35,-90
70,-90
32,-90
71,-90
28,-90
71,-90
30,-90
62,-90
34,-90
80,-90
37,-90
70,-90
38,-90
73,-90
46,-90
87,-90
31,-90
67,-90
37,-90
71,-90
25,-90
64,-90
44,-90
67,-90
52,-90
69,-90
30,-90
74,-90
27,-90
76,-90
51,-90
75,-90
28,-90
77,-90
42,-90
87,-90
32,-90
71,-90
25,-90
62,-90
28,-90
62,-90
36,-90
64,-90
25,-90
73,-90
29,-90
45,-90
39,-90
68,-90
40,-90
53,-90
22,-90
70,-90
46,-90
69,-90
23,-90
64,-90
37,-90
65,-90
38,-90
73,-90
36,-90
66,-90
35,-90
73,-90
38,-90
71,-90
29,-90
65,-90
40,-90
67,-90
36,-90
67,-90
34,-90
66,-90
36,-90
73,-90
39,-90
60,-90
27,-90
62,-90
40,-90
70,-90
24,-90
66,-90
31,-90
65,-90
44,-90
80,-90
42,-90
73,-90
35,-90
65,-90
39,-90
62,-90
39,-90
57,-90
44,-90
74,-90
39,-90
74,-90
41,-90
80,-90
49,-90
72,-90
30,-90
55,-90
32,-90
56,-90
41,-90
78,-90
37,-90
52,-90
25,-90
59,-90
30,-90
56,-90
46,-90
68,-90
28,-90
56,-90
49,-90
80,-90
36,-90
62,-90
36,-90
72,-90
40,-90
76,-90
28,-90
69,-90
42,-90
55,-90
46,-90
72,-90
34,-90
66,-90
28,-90
56,-90
34,-90
72,-90
29,-90
59,-90
32,-90
68,-90
48,-90
67,-90
37,-90
67,-90
34,-90
74,-90
46,-90
75,-90
48,-90
82,-90
16,-90
58,-90
45,-90
69,-90
44,-90
61,-90
34,-90
80,-90
33,-90
82,-90
39,-90
72,-90
44,-90
66,-90
24,-90
50,-90
34,-90
59,-90
32,-90
62,-90
33,-90
69,-90
28,-90
87,-90
37,-90
81,-90
31,-90
72,-90
48,-90
69,-90
27,-90
71,-90
33,-90
68,-90
41,-90
66,-90
37,-90
73,-90
32,-90
62,-90
47,-90
72,-90
35,-90
59,-90
36,-90
72,-90
23,-90
72,-90
39,-90
60,-90
35,-90
57,-90
35,-90
65,-90
40,-90
62,-90
25,-90
73,-90
43,-90
72,-90
26,-90
61,-90
30,-90
74,-90
29,-90
65,-90
29,-90
68,-90
40,-90
65,-90
32,-90
71,-90
18,-90
72,-90
28,-90
56,-90
31,-90
73,-90
32,-90
55,-90
36,-90
67,-90
40,-90
72,-90
33,-90
68,-90
30,-90
43,-90
44,-90
61,-90
35,-90
73,-90
26,-90
76,-90
30,-90
62,-90
36,-90
63,-90
41,-90
73,-90
41,-90
69,-90
39,-90
63,-90
26,-90
76,-90
28,-90
63,-90
31,-90
65,-90
30,-90
73,-90
31,-90
64,-90
39,-90
73,-90
29,-90
67,-90
45,-90
76,-90
39,-90
76,-90
41,-90
73,-90
25,-90
79,-90
37,-90
70,-90
33,-90
76,-90
33,-90
66,-90
31,-90
68,-90
22,-90
78,-90
31,-90
63,-90
34,-90
79,-90
30,-90
83,-90
34,-90
68,-90
48,-90
70,-90
31,-90
73,-90
43,-90
79,-90
27,-90
58,-90
41,-90
74,-90
28,-90
66,-90
40,-90
72,-90
31,-90
69,-90
34,-90
74,-90
31,-90
62,-90
37,-90
71,-90
35,-90
74,-90
24,-90
77,-90
33,-90
57,-90
31,-90
72,-90
37,-90
78,-90
34,-90
73,-90
38,-90
61,-90
30,-90
70,-90
38,-90
81,-90
40,-90
66,-90
45,-90
78,-90
37,-90
63,-90
33,-90
71,-90
40,-90
57,-90
30,-90
63,-90
49,-90
53,-90
40,-90
75,-90
34,-90
72,-90
32,-90
74,-90
34,-90
65,-90
23,-90
73,-90
28,-90
54,-90
35,-90
63,-90
29,-90
63,-90
40,-90
66,-90
27,-90
68,-90
25,-90
63,-90
30,-90
68,-90
33,-90
58,-90
41,-90
61,-90
34,-90
65,-90
31,-90
56,-90
40,-90
71,-90
33,-90
86,-90
42,-90
60,-90
36,-90
62,-90
33,-90
68,-90
35,-90
69,-90
24,-90
75,-90
32,-90
73,-90
38,-90
74,-90
37,-90
71,-90
26,-90
55,-90
38,-90
74,-90
37,-90
61,-90
40,-90
68,-90
39,-90
78,-90
46,-90
64,-90
33,-90
64,-90
33,-90
67,-90
42,-90
61,-90
35,-90
58,-90
25,-90
70,-90
30,-90
79,-90
32,-90
55,-90
30,-90
68,-90
44,-90
76,-90
35,-90
72,-90
40,-90
72,-90
29,-90
62,-90
48,-90
66,-90
36,-90
78,-90
31,-90
71,-90
37,-90
73,-90
34,-90
64,-90
30,-90
64,-90
39,-90
54,-90
45,-90
72,-90
26,-90
75,-90
34,-90
72,-90
41,-90
62,-90
47,-90
81,-90
42,-90
61,-90
30,-90
73,-90
35,-90
77,-90
47,-90
71,-90
38,-90
48,-90
34,-90
71,-90
38,-90
75,-90
39,-90
56,-90
44,-90
65,-90
38,-90
69,-90
30,-90
78,-90
36,-90
61,-90
33,-90
59,-90
33,-90
72,-90
34,-90
72,-90
35,-90
71,-90
32,-90
71,-90
33,-90
70,-90
31,-90
66,-90
41,-90
72,-90
32,-90
75,-90
28,-90
81,-90
41,-90
78,-90
35,-90
68,-90
29,-90
72,-90
37,-90
62,-90
44,-90
75,-90
37,-90
85,-90
36,-90
72,-90
38,-90
69,-90
48,-90
73,-90
49,-90
71,-90
22,-90
72,-90
31,-90
63,-90
18,-90
66,-90
29,-90
62,-90
36,-90
69,-90
31,-90
63,-90
26,-90
64,-90
41,-90
69,-90
30,-90
56,-90
35,-90
70,-90
36,-90
73,-90
43,-90
73,-90
35,-90
72,-90
33,-90
62,-90
44,-90
67,-90
37,-90
73,-90
28,-90
79,-90
26,-90
69,-90
35,-90
70,-90
30,-90
79,-90
29,-90
73,-90
46,-90
56,-90
37,-90
68,-90
49,-90
68,-90
38,-90
80,-90
33,-90
73,-90
28,-90
71,-90
27,-90
66,-90
39,-90
59,-90
29,-90
68,-90
41,-90
73,-90
34,-90
65,-90
37,-90
64,-90
28,-90
62,-90
32,-90
72,-90
41,-90
72,-90
43,-90
68,-90
41,-90
70,-90
29,-90
64,-90
30,-90
70,-90
37,-90
69,-90
30,-90
68,-90
35,-90
73,-90
30,-90
76,-90
28,-90
71,-90
23,-90
38,-90
34,-90
72,-90
33,-90
73,-90
37,-90
58,-90
26,-90
79,-90
37,-90
75,-90
40,-90
77,-90
37,-90
66,-90
34,-90
68,-90
41,-90
73,-90
41,-90
73,-90
37,-90
64,-90
41,-90
66,-90
36,-90
61,-90
33,-90
68,-90
45,-90
63,-90
27,-90
66,-90
37,-90
67,-90
30,-90
66,-90
37,-90
66,-90
32,-90
70,-90
33,-90
71,-90
49,-90
69,-90
43,-90
66,-90
29,-90
71,-90
30,-90
70,-90
37,-90
79,-90
30,-90
66,-90
45,-90
68,-90
33,-90
72,-90
39,-90
63,-90
26,-90
74,-90
31,-90
73,-90
32,-90
75,-90
34,-90
72,-90
33,-90
70,-90
36,-90
78,-90
38,-90
69,-90
18,-90
72,-90
38,-90
62,-90
46,-90
64,-90
37,-90
80,-90
21,-90
64,-90
37,-90
61,-90
32,-90
66,-90
41,-90
73,-90
35,-90
72,-90
24,-90
73,-90
33,-90
63,-90
29,-90
60,-90
35,-90
71,-90
38,-90
69,-90
27,-90
57,-90
23,-90
71,-90
48,-90
71,-90
34,-90
69,-90
44,-90
68,-90
48,-90
61,-90
31,-90
79,-90
49,-90
64,-90
44,-90
62,-90
35,-90
79,-90
41,-90
71,-90
25,-90
78,-90
42,-90
74,-90
35,-90
64,-90
33,-90
71,-90
34,-90
70,-90
44,-90
59,-90
40,-90
70,-90
42,-90
62,-90
41,-90
76,-90
34,-90
64,-90
25,-90
69,-90
23,-90
66,-90
37,-90
73,-90
40,-90
71,-90
30,-90
66,-90
32,-90
70,-90
35,-90
79,-90
43,-90
62,-90
30,-90
46,-90
44,-90
54,-90
34,-90
79,-90
49,-90
77,-90
40,-90
72,-90
36,-90
73,-90
33,-90
67,-90
31,-90
67,-90
34,-90
69,-90
27,-90
65,-90
41,-90
69,-90
48,-90
75,-90
47,-90
52,-90
51,-90
69,-90
25,-90
80,-90
40,-90
74,-90
51,-90
69,-90
37,-90
61,-90
31,-90
72,-90
27,-90
76,-90
44,-90
60,-90
41,-90
76,-90
23,-90
72,-90
18,-90
66,-90
49,-90
81,-90
25,-90
72,-90
40,-90
66,-90
34,-90
67,-90
27,-90
78,-90
35,-90
63,-90
37,-90
68,-90
37,-90
65,-90
45,-90
69,-90
20,-90
72,-90
33,-90
69,-90
24,-90
73,-90
30,-90
69,-90
40,-90
75,-90
37,-90
70,-90
34,-90
69,-90
38,-90
71,-90
37,-90
74,-90
30,-90
72,-90
50,-90
75,-90
38,-90
50,-90
48,-90
78,-90
60,-90
70,-90
48,-90
74,-90
34,-90
68,-90
36,-90
75,-90
25,-90
67,-90
35,-90
57,-90
37,-90
69,-90
35,-90
69,-90
26,-90
69,-90
28,-90
65,-90
27,-90
74,-90
44,-90
76,-90
30,-90
77,-90
36,-90
67,-90
33,-90
59,-90
24,-90
76,-90
33,-90
67,-90
31,-90
65,-90
33,-90
60,-90
32,-90
67,-90
33,-90
66,-90
38,-90
56,-90
43,-90
68,-90
32,-90
67,-90
41,-90
74,-90
37,-90
72,-90
34,-90
58,-90
29,-90
65,-90
39,-90
70,-90
34,-90
63,-90
24,-90
71,-90
33,-90
73,-90
23,-90
73,-90
39,-90
72,-90
30,-90
83,-90
40,-90
63,-90
27,-90
65,-90
19,-90
59,-90
26,-90
69,-90
36,-90
57,-90
35,-90
71,-90
47,-90
55,-90
33,-90
79,-90
32,-90
68,-90
35,-90
84,-90
24,-90
68,-90
40,-90
73,-90
38,-90
66,-90
36,-90
71,-90
33,-90
73,-90
42,-90
62,-90
40,-90
79,-90
42,-90
69,-90
40,-90
73,-90
26,-90
63,-90
29,-90
68,-90
37,-90
68,-90
51,-90
64,-90
41,-90
70,-90
34,-90
59,-90
36,-90
70,-90
37,-90
73,-90
31,-90
69,-90
26,-90
63,-90
35,-90
76,-90
21,-90
74,-90
30,-90
67,-90
41,-90
62,-90
41,-90
68,-90
29,-90
76,-90
37,-90
76,-90
32,-90
74,-90
32,-90
61,-90
40,-90
62,-90
29,-90
64,-90
34,-90
64,-90
37,-90
73,-90
44,-90
60,-90
33,-90
62,-90
42,-90
62,-90
32,-90
59,-90
31,-90
69,-90
25,-90
66,-90
33,-90
70,-90
29,-90
64,-90
30,-90
69,-90
41,-90
71,-90
33,-90
64,-90
39,-90
72,-90
29,-90
76,-90
34,-90
75,-90
27,-90
84,-90
27,-90
64,-90
37,-90
76,-90
33,-90
71,-90
37,-90
65,-90
40,-90
60,-90
31,-90
79,-90
38,-90
76,-90
40,-90
65,-90
29,-90
74,-90
33,-90
75,-90
42,-90
64,-90
39,-90
67,-90
33,-90
58,-90
41,-90
69,-90
36,-90
64,-90
42,-90
67,-90
33,-90
76,-90
23,-90
86,-90
34,-90
72,-90
34,-90
75,-90
38,-90
70,-90
24,-90
76,-90
34,-90
73,-90
37,-90
74,-90
35,-90
57,-90
34,-90
74,-90
33,-90
72,-90
48,-90
66,-90
51,-90
59,-90
40,-90
75,-90
43,-90
72,-90
30,-90
69,-90
39,-90
65,-90
54,-90
68,-90
36,-90
71,-90
32,-90
65,-90
38,-90
69,-90
40,-90
71,-90
23,-90
48,-90
41,-90
71,-90
30,-90
69,-90
28,-90
71,-90
29,-90
72,-90
39,-90
67,-90
40,-90
73,-90
40,-90
66,-90
36,-90
58,-90
44,-90
60,-90
27,-90
60,-90
28,-90
75,-90
44,-90
74,-90
35,-90
68,-90
32,-90
64,-90
20,-90
64,-90
36,-90
65,-90
43,-90
73,-90
56,-90
73,-90
28,-90
70,-90
30,-90
58,-90
40,-90
68,-90
20,-90
58,-90
34,-90
70,-90
25,-90
57,-90
34,-90
69,-90
38,-90
71,-90
41,-90
72,-90
41,-90
65,-90
37,-90
76,-90
17,-90
80,-90
36,-90
67,-90
27,-90
77,-90
27,-90
69,-90
51,-90
64,-90
43,-90
70,-90
54,-90
69,-90
33,-90
62,-90
36,-90
64,-90
37,-90
64,-90
37,-90
61,-90
40,-90
68,-90
37,-90
70,-90
31,-90
66,-90
37,-90
65,-90
42,-90
74,-90
37,-90
78,-90
46,-90
70,-90
35,-90
66,-90
27,-90
69,-90
26,-90
63,-90
27,-90
76,-90
38,-90
76,-90
30,-90
69,-90
38,-90
79,-90
30,-90
65,-90
33,-90
70,-90
31,-90
74,-90
47,-90
55,-90
37,-90
76,-90
48,-90
82,-90
40,-90
73,-90
41,-90
63,-90
33,-90
70,-90
36,-90
59,-90
41,-90
81,-90
37,-90
70,-90
30,-90
66,-90
37,-90
68,-90
32,-90
65,-90
41,-90
69,-90
45,-90
62,-90
33,-90
59,-90
34,-90
69,-90
35,-90
80,-90
39,-90
75,-90
42,-90
61,-90
29,-90
65,-90
39,-90
65,-90
24,-90
67,-90
40,-90
66,-90
37,-90
83,-90
32,-90
73,-90
36,-90
60,-90
26,-90
70,-90
37,-90
61,-90
23,-90
69,-90
28,-90
68,-90
34,-90
60,-90
31,-90
52,-90
32,-90
72,-90
32,-90
80,-90
42,-90
72,-90
33,-90
71,-90
38,-90
78,-90
28,-90
73,-90
33,-90
78,-90
37,-90
69,-90
41,-90
83,-90
29,-90
75,-90
39,-90
60,-90
39,-90
68,-90
32,-90
75,-90
41,-90
77,-90
35,-90
71,-90
43,-90
62,-90
36,-90
72,-90
49,-90
77,-90
31,-90
73,-90
26,-90
79,-90
31,-90
76,-90
30,-90
72,-90
35,-90
55,-90
39,-90
80,-90
29,-90
69,-90
31,-90
